owner,period,value,unit,objective
kennys.shen,2025 年 7 月,45,人,"### 多建联多建信：月度新增建联≥95 人，并持续建信。
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516570272549879811, Owner: jiemin.zhou (open_id: ou_939322f894b92ea23d51ec23762b7106)

#### Key Results:
1...."
kennys.shen,2025 年 7 月,45,人,"### 多建联多建信：月度新增建联≥95 人，并持续建信。
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516570272549879811, Owner: jiemin.zhou (open_id: ou_939322f894b92ea23d51ec23762b7106)

#### Key Results:
1...."
liyuan.bao,2025 年 7 月,45,人,"### 多建联多建信：月度新增建联≥95 人，并持续建信。
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516570272549879811, Owner: jiemin.zhou (open_id: ou_939322f894b92ea23d51ec23762b7106)

#### Key Results:
1...."
liyuan.bao,2025 年 7 月,45,人,"### 多建联多建信：月度新增建联≥95 人，并持续建信。
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516570272549879811, Owner: jiemin.zhou (open_id: ou_939322f894b92ea23d51ec23762b7106)

#### Key Results:
1...."
liyuan.bao,2025 年 7 月,45,人,"### 多建联多建信：月度新增建联≥95 人，并持续建信。
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516570272549879811, Owner: jiemin.zhou (open_id: ou_939322f894b92ea23d51ec23762b7106)

#### Key Results:
1...."
liyuan.bao,2025 年 7 月,45,人,"### 多建联多建信：月度新增建联≥95 人，并持续建信。
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516570272549879811, Owner: jiemin.zhou (open_id: ou_939322f894b92ea23d51ec23762b7106)

#### Key Results:
1...."
jimmy.ye,2025 年 7 月,40,人,"### 多打电话多去主动建联，并保持持续建信
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653430569517084, Owner: austin.shen (open_id: ou_b398e4739481c6ea61a66e5f39d19050)
    - 目标: 751665343056951708..."
yu.xue,2025 年 7 月,40,人,"### 当月建联140人，每周建联35人
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 建联用户的月度建信100%覆盖。当月建联用户月度建信次数至少两次。
    - Progress: 0%
    - Score: 0
2. 月度主动建联40个，每周10个。
    - Progress: 0%
    - Score: 0

..."
yu.xue,2025 年 7 月,40,人,"### 当月建联140人，每周建联35人
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 建联用户的月度建信100%覆盖。当月建联用户月度建信次数至少两次。
    - Progress: 0%
    - Score: 0
2. 月度主动建联40个，每周10个。
    - Progress: 0%
    - Score: 0

..."
david.sun1,2025 年 7 月,40,人,"### 多建联多建信)：新增建联8人/天，并持续建信
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653404204597250, Owner: shuaijie.xu (open_id: ou_1af28bd84fb5bcccdc24c19f3b6ee707)
    - 目标: 75166534042045..."
jiawen.wu2,2025 年 7 月,40,人,"### 多建联多建信:月度建联总量大于等于150人，
新增建联≥120人
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653426836832258, Owner: mengting.xie (open_id: ou_39090c7e5748582791cd6095f6ce6baa)

#### Key Res..."
dan.liu4,2025 年 7 月,40,人,"### (多建联多建信):当月新增建联≥80人，总建联人数≥100人，并持续建信。
A1:月度新增建联≥80人(其中主动建联≥40人，门店路演建联≥40人。
 A2:建联用户的月度建信100%覆盖，所有建联用户月均建信次数≥3次
A3:主动面对面拜访5个已建联无明确购车需求用户(包括合作伙伴、蔚来或乐道的老用户，等)，新增10个蔚来老用户的的L60种草试驾。
A4:在社媒(含朋友圈、视频号、小红书..."
dan.liu4,2025 年 7 月,40,人,"### (多建联多建信):当月新增建联≥80人，总建联人数≥100人，并持续建信。
A1:月度新增建联≥80人(其中主动建联≥40人，门店路演建联≥40人。
 A2:建联用户的月度建信100%覆盖，所有建联用户月均建信次数≥3次
A3:主动面对面拜访5个已建联无明确购车需求用户(包括合作伙伴、蔚来或乐道的老用户，等)，新增10个蔚来老用户的的L60种草试驾。
A4:在社媒(含朋友圈、视频号、小红书..."
fangzheng.luo,2025 年 7 月,40,人,"### V2 (多建联多建信):当月新增建联≥40人，总建联人数60人，并持续建信。
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 月度新增建联30人(其中主动建联20人，门店路演建联10人
    - Progress: 0%
    - Score: 0
2. A2:建联用户的月度建信100%覆盖，所有建联用户月均建信次数≥3次..."
fangzheng.luo,2025 年 7 月,40,人,"### V2 (多建联多建信):当月新增建联≥40人，总建联人数60人，并持续建信。
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 月度新增建联30人(其中主动建联20人，门店路演建联10人
    - Progress: 0%
    - Score: 0
2. A2:建联用户的月度建信100%覆盖，所有建联用户月均建信次数≥3次..."
kk.zhou2,2025 年 7 月,40,人,"### V2（多建联多建信）：当月新增建联 ≥100人，总建联人数 ≥ 160 人，并持续建信。
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. A1：月度新增建联 ≥ 100人（其中主动建联 ≥ 30人，门店路演建联 ≥ 30人，小红书抖音平台建联≥40
    - Progress: 0%
    - Score: 0
2. A2..."
botao.kan,2025 年 7 月,40,人,"### (多建联多建信):当月新增建联≥60人,总建联人数≥67人,并持续建信。
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 月度新增建联>60人(其中主动建联≥40人,门店路演建联>20人。
    - Progress: 0%
    - Score: 0
2. 建联用户的月度建信70%覆盖,所有建联用户月均建信次数≥3次
 ..."
jiajun.wang6,2025 年 7 月,40,人,"### 多建联多建信：新增建联2人/天，并持续建信。
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653430569517084, Owner: austin.shen (open_id: ou_b398e4739481c6ea61a66e5f39d19050)

#### Key Results:
1. 月度..."
kitty.yu,2025 年 7 月,40,人,"### 本月建联达到70个，建信达到15个
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 线上通过小红书或抖音发布产品内容形成线索15个，线下门店建信建联30个，打call完成建信建联40个
    - Progress: 0%
    - Score: 0

---"
kitty.yu,2025 年 7 月,40,人,"### 本月建联达到70个，建信达到15个
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 线上通过小红书或抖音发布产品内容形成线索15个，线下门店建信建联30个，打call完成建信建联40个
    - Progress: 0%
    - Score: 0

---"
mingjun.yan,2025 年 7 月,40,人,"### 目标：卖一辆L60
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653428641431580, Owner: jingyao.qi (open_id: ou_372f0285fbdca2702903375c815d1b69)

#### Key Results:
1. 主动建联40➕ 有效客户15➕
..."
jia.liu14,2025 年 7 月,40,人,"### 当月完成40个新增建联，试驾25个，当月破蛋
当日目标2个新增建联，1个邀约试驾，企业微信互动10
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 月度完成试驾≥20个；月度新增建联>40个，机会到试驾的转化率≥50%
当班每日严闭环2新增建联+1试驾+1排程+企微互动10，完成基础工作达成
    - Progress: 0..."
jia.liu14,2025 年 7 月,40,人,"### 当月完成40个新增建联，试驾25个，当月破蛋
当日目标2个新增建联，1个邀约试驾，企业微信互动10
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 月度完成试驾≥20个；月度新增建联>40个，机会到试驾的转化率≥50%
当班每日严闭环2新增建联+1试驾+1排程+企微互动10，完成基础工作达成
    - Progress: 0..."
zhiming.lu,2025 年 7 月,40,人,"### 要卖5台车
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 建联40组
    - Progress: 0%
    - Score: 0
2. 本月完成试驾30组，通过主动建联主动邀请门店用户，以及线上涟漪用户
    - Progress: 0%
    - Score: 0
3. 每周产出1个半重要客户，从主动建联和已试..."
zhiming.lu,2025 年 7 月,40,人,"### 要卖5台车
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 建联40组
    - Progress: 0%
    - Score: 0
2. 本月完成试驾30组，通过主动建联主动邀请门店用户，以及线上涟漪用户
    - Progress: 0%
    - Score: 0
3. 每周产出1个半重要客户，从主动建联和已试..."
yu.xue,2025 年 7 月,35,人,"### 当月建联140人，每周建联35人
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 建联用户的月度建信100%覆盖。当月建联用户月度建信次数至少两次。
    - Progress: 0%
    - Score: 0
2. 月度主动建联40个，每周10个。
    - Progress: 0%
    - Score: 0

..."
yu.xue,2025 年 7 月,35,人,"### 当月建联140人，每周建联35人
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 建联用户的月度建信100%覆盖。当月建联用户月度建信次数至少两次。
    - Progress: 0%
    - Score: 0
2. 月度主动建联40个，每周10个。
    - Progress: 0%
    - Score: 0

..."
cindy.song,2025 年 7 月,33,人,"### 当月新增建联50人，并持续建信
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 门店路演建联33人（周中1个，周末1.5个）
    - Progress: 0%
    - Score: 0
2. 主动建联16人
    - Progress: 0%
    - Score: 0

---"
cindy.song,2025 年 7 月,33,人,"### 当月新增建联50人，并持续建信
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 门店路演建联33人（周中1个，周末1.5个）
    - Progress: 0%
    - Score: 0
2. 主动建联16人
    - Progress: 0%
    - Score: 0

---"
junwei.lin,2025 年 7 月,32,人,"### 建联目标125，试驾50，交付3.
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653428652244993, Owner: gabor.zhan (open_id: ou_b8cbc97aea607f8b278aab04fe1e8511)

#### Key Results:
1. 每周建联32组，..."
junwei.lin,2025 年 7 月,32,人,"### 建联目标125，试驾50，交付3.
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653428652244993, Owner: gabor.zhan (open_id: ou_b8cbc97aea607f8b278aab04fe1e8511)

#### Key Results:
1. 每周建联32组，..."
xiping.ceng,2025 年 7 月,30,人,"### 两周完成六方位绕车讲解、三周完成试驾考核。
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653429546663964, Owner: emile.liang (open_id: ou_1a6ebcac056b74269701f02b0dd050b8)

#### Key Results:
1. 月度新..."
xiping.ceng,2025 年 7 月,30,人,"### 两周完成六方位绕车讲解、三周完成试驾考核。
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653429546663964, Owner: emile.liang (open_id: ou_1a6ebcac056b74269701f02b0dd050b8)

#### Key Results:
1. 月度新..."
landon.zhu,2025 年 7 月,30,人,"### 每周试驾5个，建联30个用户
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 每日通过门店接待以及电话搜寻用户
    - Progress: 0%
    - Score: 0

---"
landon.zhu,2025 年 7 月,30,人,"### 每周试驾5个，建联30个用户
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 每日通过门店接待以及电话搜寻用户
    - Progress: 0%
    - Score: 0

---"
yilin.chen5,2025 年 7 月,30,人,"### 多建联多建信:当月新增建联≥50人,总建联人数≥60人,并持续建信
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 月度新增建联>60人(其中主动建联≥20人,门店路演建联≥30人，市场活动≥10人)
    - Progress: 0%
    - Score: 0
2. 建联用户的月度建信100%覆盖,所有建联用户月均建信..."
cheng.liu7,2025 年 7 月,30,人,"### V1：门店交付2台达成盈亏平衡
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653427935543324, Owner: mingjun.zhong2 (open_id: ou_3f0897e30e09d4b7162d65b4277c44fc)

#### Key Results:
1. A1：建联2..."
cheng.liu7,2025 年 7 月,30,人,"### V1：门店交付2台达成盈亏平衡
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653427935543324, Owner: mingjun.zhong2 (open_id: ou_3f0897e30e09d4b7162d65b4277c44fc)

#### Key Results:
1. A1：建联2..."
fangzheng.luo,2025 年 7 月,30,人,"### V2 (多建联多建信):当月新增建联≥40人，总建联人数60人，并持续建信。
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 月度新增建联30人(其中主动建联20人，门店路演建联10人
    - Progress: 0%
    - Score: 0
2. A2:建联用户的月度建信100%覆盖，所有建联用户月均建信次数≥3次..."
fangzheng.luo,2025 年 7 月,30,人,"### V2 (多建联多建信):当月新增建联≥40人，总建联人数60人，并持续建信。
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 月度新增建联30人(其中主动建联20人，门店路演建联10人
    - Progress: 0%
    - Score: 0
2. A2:建联用户的月度建信100%覆盖，所有建联用户月均建信次数≥3次..."
fangzheng.luo,2025 年 7 月,30,人,"### V2 (多建联多建信):当月新增建联≥40人，总建联人数60人，并持续建信。
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 月度新增建联30人(其中主动建联20人，门店路演建联10人
    - Progress: 0%
    - Score: 0
2. A2:建联用户的月度建信100%覆盖，所有建联用户月均建信次数≥3次..."
fangzheng.luo,2025 年 7 月,30,人,"### V2 (多建联多建信):当月新增建联≥40人，总建联人数60人，并持续建信。
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 月度新增建联30人(其中主动建联20人，门店路演建联10人
    - Progress: 0%
    - Score: 0
2. A2:建联用户的月度建信100%覆盖，所有建联用户月均建信次数≥3次..."
xushen.huang,2025 年 7 月,30,人,"### V1：门店交付2台达成盈亏平衡
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653427935543324, Owner: mingjun.zhong2 (open_id: ou_3f0897e30e09d4b7162d65b4277c44fc)

#### Key Results:
1. A1：建联2..."
xushen.huang,2025 年 7 月,30,人,"### V1：门店交付2台达成盈亏平衡
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653427935543324, Owner: mingjun.zhong2 (open_id: ou_3f0897e30e09d4b7162d65b4277c44fc)

#### Key Results:
1. A1：建联2..."
kitty.yu,2025 年 7 月,30,人,"### 本月建联达到70个，建信达到15个
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 线上通过小红书或抖音发布产品内容形成线索15个，线下门店建信建联30个，打call完成建信建联40个
    - Progress: 0%
    - Score: 0

---"
kitty.yu,2025 年 7 月,30,人,"### 本月建联达到70个，建信达到15个
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 线上通过小红书或抖音发布产品内容形成线索15个，线下门店建信建联30个，打call完成建信建联40个
    - Progress: 0%
    - Score: 0

---"
michael.wu5,2025 年 7 月,30,人,"### 当月新增建联≥90人,总建联人数≥30人,并持续建信。
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653426836799490, Owner: jay.zhao2 (open_id: ou_c550734838753c1d79cfcfdb131fb247)

#### Key Results:
1...."
michael.wu5,2025 年 7 月,30,人,"### 当月新增建联≥90人,总建联人数≥30人,并持续建信。
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653426836799490, Owner: jay.zhao2 (open_id: ou_c550734838753c1d79cfcfdb131fb247)

#### Key Results:
1...."
zhuqiang.chen,2025 年 7 月,30,人,"### （多建联多建信）：月度个人新增建联>30组
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 月度个人新增建联>30组
    - Progress: 0%
    - Score: 0
2. 开口获取新增建联目标，每日线索2-3个，企微通过率80%
    - Progress: 0%
    - Score: 0
3. 在社..."
zhuqiang.chen,2025 年 7 月,30,人,"### （多建联多建信）：月度个人新增建联>30组
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 月度个人新增建联>30组
    - Progress: 0%
    - Score: 0
2. 开口获取新增建联目标，每日线索2-3个，企微通过率80%
    - Progress: 0%
    - Score: 0
3. 在社..."
zhuqiang.chen,2025 年 7 月,30,人,"### （多建联多建信）：月度个人新增建联>30组
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 月度个人新增建联>30组
    - Progress: 0%
    - Score: 0
2. 开口获取新增建联目标，每日线索2-3个，企微通过率80%
    - Progress: 0%
    - Score: 0
3. 在社..."
zhuqiang.chen,2025 年 7 月,30,人,"### （多建联多建信）：月度个人新增建联>30组
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 月度个人新增建联>30组
    - Progress: 0%
    - Score: 0
2. 开口获取新增建联目标，每日线索2-3个，企微通过率80%
    - Progress: 0%
    - Score: 0
3. 在社..."
kennys.shen,2025 年 7 月,25,人,"### 多建联多建信：月度新增建联≥95 人，并持续建信。
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516570272549879811, Owner: jiemin.zhou (open_id: ou_939322f894b92ea23d51ec23762b7106)

#### Key Results:
1...."
kennys.shen,2025 年 7 月,25,人,"### 多建联多建信：月度新增建联≥95 人，并持续建信。
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516570272549879811, Owner: jiemin.zhou (open_id: ou_939322f894b92ea23d51ec23762b7106)

#### Key Results:
1...."
liyuan.bao,2025 年 7 月,25,人,"### 多建联多建信：月度新增建联≥95 人，并持续建信。
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516570272549879811, Owner: jiemin.zhou (open_id: ou_939322f894b92ea23d51ec23762b7106)

#### Key Results:
1...."
liyuan.bao,2025 年 7 月,25,人,"### 多建联多建信：月度新增建联≥95 人，并持续建信。
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516570272549879811, Owner: jiemin.zhou (open_id: ou_939322f894b92ea23d51ec23762b7106)

#### Key Results:
1...."
nancy.xia,2025 年 7 月,25,人,"### 月度建联190，主动精准建联25，试驾42 月度建信率100%
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653427935789084, Owner: kun.xiong2 (open_id: ou_da69278049ad19e62f2e7c5512cb5396)

#### Key Result..."
xiping.ceng,2025 年 7 月,20,人,"### 两周完成六方位绕车讲解、三周完成试驾考核。
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653429546663964, Owner: emile.liang (open_id: ou_1a6ebcac056b74269701f02b0dd050b8)

#### Key Results:
1. 月度新..."
xinhan.zhang2,2025 年 7 月,20,人,"### （多建联多建信）：单日建联≥1组/人/天，并持续建信
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516649263771418625, Owner: long.wu2 (open_id: ou_7d19ec0a06c0997379906afda78c3142)

#### Key Results:
1. 月..."
xinhan.zhang2,2025 年 7 月,20,人,"### （多建联多建信）：单日建联≥1组/人/天，并持续建信
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516649263771418625, Owner: long.wu2 (open_id: ou_7d19ec0a06c0997379906afda78c3142)

#### Key Results:
1. 月..."
micheal.chen,2025 年 7 月,20,人,"### (多建联多建信):人均新增建联≥3，并持续建信
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653427688947713, Owner: vic.he1 (open_id: ou_1f8dd56cb4fbeeaa9aaa85f367f8853e)

#### Key Results:
1. 月度总新增..."
yilin.chen5,2025 年 7 月,20,人,"### 多建联多建信:当月新增建联≥50人,总建联人数≥60人,并持续建信
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 月度新增建联>60人(其中主动建联≥20人,门店路演建联≥30人，市场活动≥10人)
    - Progress: 0%
    - Score: 0
2. 建联用户的月度建信100%覆盖,所有建联用户月均建信..."
shuo.qiu,2025 年 7 月,20,人,"### (多建联多建信):当月新增建联≥60人,总建联人数≥50人,并持续建信。
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 月度新增建联>50人(其中主动建联≥15人,门店路演建联10人,小红书等其他线上渠道建联20人。)
    - Progress: 0%
    - Score: 0
2. 建联用户的月度建信100%覆盖,..."
shuo.qiu,2025 年 7 月,20,人,"### (多建联多建信):当月新增建联≥60人,总建联人数≥50人,并持续建信。
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 月度新增建联>50人(其中主动建联≥15人,门店路演建联10人,小红书等其他线上渠道建联20人。)
    - Progress: 0%
    - Score: 0
2. 建联用户的月度建信100%覆盖,..."
fangzheng.luo,2025 年 7 月,20,人,"### V2 (多建联多建信):当月新增建联≥40人，总建联人数60人，并持续建信。
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 月度新增建联30人(其中主动建联20人，门店路演建联10人
    - Progress: 0%
    - Score: 0
2. A2:建联用户的月度建信100%覆盖，所有建联用户月均建信次数≥3次..."
fangzheng.luo,2025 年 7 月,20,人,"### V2 (多建联多建信):当月新增建联≥40人，总建联人数60人，并持续建信。
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 月度新增建联30人(其中主动建联20人，门店路演建联10人
    - Progress: 0%
    - Score: 0
2. A2:建联用户的月度建信100%覆盖，所有建联用户月均建信次数≥3次..."
wujun.ren,2025 年 7 月,20,人,"### （多建联多建信）：单日建联≥4组/人/天，并持续建信
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516651185101783068, Owner: freda.chang (open_id: ou_5881ab3db20d6a8b900cf7c9ba356fc4)
    - 目标: 7516653430..."
botao.kan,2025 年 7 月,20,人,"### (多建联多建信):当月新增建联≥60人,总建联人数≥67人,并持续建信。
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 月度新增建联>60人(其中主动建联≥40人,门店路演建联>20人。
    - Progress: 0%
    - Score: 0
2. 建联用户的月度建信70%覆盖,所有建联用户月均建信次数≥3次
 ..."
xu.han9,2025 年 7 月,20,人,"### 新增建联≥3个/天，并持续建信。
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653427688947713, Owner: vic.he1 (open_id: ou_1f8dd56cb4fbeeaa9aaa85f367f8853e)

#### Key Results:
1. 月度新增建联≥80人(其..."
michael.wu5,2025 年 7 月,20,人,"### 当月新增建联≥90人,总建联人数≥30人,并持续建信。
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653426836799490, Owner: jay.zhao2 (open_id: ou_c550734838753c1d79cfcfdb131fb247)

#### Key Results:
1...."
zian.xie,2025 年 7 月,20,人,"### v2 当月新增建联>150人 总建联>150人
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. a1 月度新增建联>150人 主动建联>20
    - Progress: 0%
    - Score: 0
2. a2 建联用户建信100% 所有月建联用户建信次数>3次
    - Progress: 0%
    - Sc..."
zhilin.jiao,2025 年 7 月,18,人,"### 本月建信建联190个
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 每周建联建信大于43，本月最后半周建信建联主动建联18个，每周主动建联大于6个，最后半周主动建联大于1个，去确保试驾数量完成
    - Progress: 0%
    - Score: 0

---"
zhilin.jiao,2025 年 7 月,18,人,"### 本月建信建联190个
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 每周建联建信大于43，本月最后半周建信建联主动建联18个，每周主动建联大于6个，最后半周主动建联大于1个，去确保试驾数量完成
    - Progress: 0%
    - Score: 0

---"
cindy.song,2025 年 7 月,16,人,"### 当月新增建联50人，并持续建信
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 门店路演建联33人（周中1个，周末1.5个）
    - Progress: 0%
    - Score: 0
2. 主动建联16人
    - Progress: 0%
    - Score: 0

---"
cindy.song,2025 年 7 月,16,人,"### 当月新增建联50人，并持续建信
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 门店路演建联33人（周中1个，周末1.5个）
    - Progress: 0%
    - Score: 0
2. 主动建联16人
    - Progress: 0%
    - Score: 0

---"
tian.gu,2025 年 7 月,15,人,"### 7月完成个人销售L60目标3台L90意向金10台
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653428668432386, Owner: xunxun.lou (open_id: ou_93f15ffd26366da4b18938e046fe1e51)
    - 目标: 7516653428668..."
shuo.qiu,2025 年 7 月,15,人,"### (多建联多建信):当月新增建联≥60人,总建联人数≥50人,并持续建信。
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 月度新增建联>50人(其中主动建联≥15人,门店路演建联10人,小红书等其他线上渠道建联20人。)
    - Progress: 0%
    - Score: 0
2. 建联用户的月度建信100%覆盖,..."
yunbilige.wu,2025 年 7 月,15,人,"### 个人目标
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653404203352066, Owner: yuezhong.zheng (open_id: ou_98eeb63a9c6b5eff2010500f23b9bf2b)
    - 目标: 7516653404203352066, Owner: y..."
yunbilige.wu,2025 年 7 月,15,人,"### 个人目标
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653404203352066, Owner: yuezhong.zheng (open_id: ou_98eeb63a9c6b5eff2010500f23b9bf2b)
    - 目标: 7516653404203352066, Owner: y..."
jiashuo.zhang,2025 年 7 月,13,人,"### （多建联多建信）平均每日新增L60建联2-5条，L90新增建联13-15条，每日建信量50+
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 门店接待，留资率90%
    - Progress: 0%
    - Score: 0
2. 每日小红书和朋友圈2-3条
    - Progress: 0%
    - Score..."
jiashuo.zhang,2025 年 7 月,13,人,"### （多建联多建信）平均每日新增L60建联2-5条，L90新增建联13-15条，每日建信量50+
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 门店接待，留资率90%
    - Progress: 0%
    - Score: 0
2. 每日小红书和朋友圈2-3条
    - Progress: 0%
    - Score..."
hong.zhang19,2025 年 7 月,11,人,"### 多建联多建信，当月新增建联大于等于380 建信周度大于等于240 每日建联11组
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653428530053148, Owner: siyue.quan (open_id: ou_4dd03a4f2f55f67615868778cc2d52a3)

#### K..."
hong.zhang19,2025 年 7 月,11,人,"### 多建联多建信，当月新增建联大于等于380 建信周度大于等于240 每日建联11组
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653428530053148, Owner: siyue.quan (open_id: ou_4dd03a4f2f55f67615868778cc2d52a3)

#### K..."
tian.gu,2025 年 7 月,10,人,"### 7月完成个人销售L60目标3台L90意向金10台
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653428668432386, Owner: xunxun.lou (open_id: ou_93f15ffd26366da4b18938e046fe1e51)
    - 目标: 7516653428668..."
shuo.qiu,2025 年 7 月,10,人,"### (多建联多建信):当月新增建联≥60人,总建联人数≥50人,并持续建信。
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 月度新增建联>50人(其中主动建联≥15人,门店路演建联10人,小红书等其他线上渠道建联20人。)
    - Progress: 0%
    - Score: 0
2. 建联用户的月度建信100%覆盖,..."
shuo.qiu,2025 年 7 月,10,人,"### (多建联多建信):当月新增建联≥60人,总建联人数≥50人,并持续建信。
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 月度新增建联>50人(其中主动建联≥15人,门店路演建联10人,小红书等其他线上渠道建联20人。)
    - Progress: 0%
    - Score: 0
2. 建联用户的月度建信100%覆盖,..."
fangzheng.luo,2025 年 7 月,10,人,"### V2 (多建联多建信):当月新增建联≥40人，总建联人数60人，并持续建信。
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 月度新增建联30人(其中主动建联20人，门店路演建联10人
    - Progress: 0%
    - Score: 0
2. A2:建联用户的月度建信100%覆盖，所有建联用户月均建信次数≥3次..."
fangzheng.luo,2025 年 7 月,10,人,"### V2 (多建联多建信):当月新增建联≥40人，总建联人数60人，并持续建信。
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 月度新增建联30人(其中主动建联20人，门店路演建联10人
    - Progress: 0%
    - Score: 0
2. A2:建联用户的月度建信100%覆盖，所有建联用户月均建信次数≥3次..."
